York Consulting – Information to aid learner decisions – November 2010,,,,,,,
  ,,,,,,,
"Q1 Summary : From the list below, please you can indicate how useful you would find the following information when making a decision about",,,,,,,
which provider and/or which course/programme of study to undertake?,,,,,,,
Base: All respondents,,,,,,,
,SUMMARY,,,,,,
,Description of course/programme (e.g. what subject/topics will be covered),"Location of where the course/programme takes place (e.g. college campus, location of provider)",How to get to the location of the course/programme by car,How to get to the location of the course/programme by public transport,Availability and cost of parking at the provider,The length of the course/programme (e.g. the number of months and years it lasts),The number of weekly hours of teaching on the course/programme
Sig. Level: 95%,a,b,c,d,e,f,g
,24%,31%,23%,23%,20%,26%,30%,22%,31%,26%,24%,11%
,,bD,,,,,G,,K,K,K,
Useful (3.0),144,36,35,24,47,39,43,101,36,75,14,19
,14%,15%,14%,11%,13%,13%,15%,13%,15%,15%,14%,9%
Not particularly useful (2.0),34,12,10,7,16,8,10,24,12,15,5,2
,3%,5%,4%,3%,4%,3%,3%,3%,5%,3%,5%,1%
,,,,,,,,,k,,k,
Not useful at all (1.0),2,0,1,0,1,0,1,1,0,2,0,0
,*%,0%,*%,0%,*%,0%,*%,*%,0%,*%,0%,0%
Don't know,4,3,1,1,0,1,2,2,3,1,0,0
,*%,1%,*%,*%,0%,*%,1%,*%,1%,*%,0%,0%
,,d,,,,,,,,,,
Mean,4.38,4.24,4.36,4.45,4.4,4.4,4.28,4.41,4.24,4.33,4.32,4.67
,,,,A,a,a,,f,,,,HIJ
Std. dev.,0.9,0.9,0.9,0.8,0.9,0.8,0.9,0.8,0.9,0.9,0.9,0.7
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 15,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
"Q1.2 : How useful : Location of where the course/programme takes place (e.g. college campus, location of provider)",,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),614,344,228,53,33,6,21,484,10,174,180,260
,58%,56%,62%,62%,66%,60%,60%,58%,48%,57%,60%,58%
Somewhat useful (4.0),254,160,75,16,10,3,7,210,6,73,72,109
,24%,26%,20%,19%,20%,30%,20%,25%,29%,24%,24%,24%
,,b,,,,,,,,,,
Useful (3.0),144,89,47,11,4,1,6,114,4,48,40,56
,14%,14%,13%,13%,8%,10%,17%,14%,19%,16%,13%,13%
Not particularly useful (2.0),34,16,16,5,2,0,1,24,1,9,6,19
,3%,3%,4%,6%,4%,0%,3%,3%,5%,3%,2%,4%
Not useful at all (1.0),2,1,1,0,0,0,0,1,0,1,0,1
,*%,*%,*%,0%,0%,0%,0%,*%,0%,*%,0%,*%
Don't know,4,4,0,0,1,0,0,3,0,1,1,2
,*%,1%,0%,0%,2%,0%,0%,*%,0%,*%,*%,*%
Mean,4.38,4.36,4.4,4.38,4.51,4.5,4.37,4.38,4.19,4.34,4.43,4.37
Std. dev.,0.9,0.8,0.9,0.9,0.8,0.7,0.9,0.8,0.9,0.9,0.8,0.9
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 16,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
"Q1.2 : How useful : Location of where the course/programme takes place (e.g. college campus, location of provider)",,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b,,,,,,,,,
Sig. Level: 99%,,A,B,,,,,,,,,
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),614,137,459
,58%,63%,57%
Somewhat useful (4.0),254,50,198
,24%,23%,25%
Useful (3.0),144,24,112
,14%,11%,14%
Not particularly useful (2.0),34,7,27
,3%,3%,3%
Not useful at all (1.0),2,0,1
,*%,0%,*%
Don't know,4,1,3
,*%,*%,*%
Mean,4.38,4.45,4.36
Std. dev.,0.9,0.8,0.9
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 17,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Q1.2 : How useful : Location of where the course/programme takes place (e.g. college campus, location of provider)",,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),614,74,155,30,8,2,86,136,7,66,16,5,8,21
,58%,49%,54%,44%,42%,100%,55%,69%,70%,69%,62%,83%,100%,81%
,,,,,,,,ABCF,,AbCf,,,,
Somewhat useful (4.0),254,45,75,20,6,0,43,36,3,14,7,1,0,2
,24%,30%,26%,29%,32%,0%,27%,18%,30%,15%,27%,17%,0%,8%
,,gI,gi,i,,,gi,,,,,,,
Useful (3.0),144,26,42,13,3,0,22,20,0,14,2,0,0,2
,14%,17%,15%,19%,16%,0%,14%,10%,0%,15%,8%,0%,0%,8%
Not particularly useful (2.0),34,4,9,5,2,0,6,4,0,1,1,0,0,1
,3%,3%,3%,7%,11%,0%,4%,2%,0%,1%,4%,0%,0%,4%
,,,,gi,,,,,,,,,,
Not useful at all (1.0),2,1,1,0,0,0,0,0,0,0,0,0,0,0
,*%,1%,*%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Don't know,4,0,3,0,0,0,0,1,0,0,0,0,0,0
,*%,0%,1%,0%,0%,0%,0%,1%,0%,0%,0%,0%,0%,0%
Mean,4.38,4.25,4.33,4.1,4.05,5,4.33,4.55,4.7,4.53,4.46,4.83,5,4.65
,,,,,,,,ABCf,,abC,,,,
Std. dev.,0.9,0.9,0.9,1,1,0,0.9,0.8,0.5,0.8,0.8,0.4,0,0.8
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 18,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.3 : How useful : How to get to the location of the course/programme by car,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),229,33,59,53,89,66,62,167,33,96,30,70
,22%,13%,23%,24%,24%,22%,21%,22%,13%,19%,30%,34%
,,,A,A,A,A,,,,,Hi,HI
Somewhat useful (4.0),247,56,55,51,84,74,75,172,56,117,29,45
,23%,23%,22%,23%,23%,25%,26%,23%,23%,23%,29%,22%
Useful (3.0),321,89,68,58,107,89,84,237,89,147,25,60
,31%,36%,27%,26%,29%,30%,29%,31%,36%,29%,25%,30%
,,bc,,,,,,,,,,
Not particularly useful (2.0),187,43,52,39,66,53,55,132,43,113,10,21
,18%,17%,21%,18%,18%,18%,19%,17%,17%,22%,10%,10%
,,,,,,,,,k,JK,,
Not useful at all (1.0),59,21,18,15,20,13,15,44,21,26,5,7
,6%,9%,7%,7%,5%,4%,5%,6%,9%,5%,5%,3%
,,e,,,,,,,k,,,
Don't know,9,4,1,3,1,1,3,6,4,5,0,0
,1%,2%,*%,1%,*%,*%,1%,1%,2%,1%,0%,0%
Mean,3.38,3.15,3.34,3.41,3.43,3.43,3.39,3.38,3.15,3.29,3.7,3.74
,,,,a,A,A,,,,,HI,HI
Std. dev.,1.2,1.1,1.2,1.2,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.1
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 19,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.3 : How useful : How to get to the location of the course/programme by car,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),229,128,89,26,13,2,5,175,6,77,74,78
,22%,21%,24%,31%,26%,20%,14%,21%,29%,25%,25%,17%
,,,,g,,,,,,k,k,
Somewhat useful (4.0),247,139,84,19,10,3,7,199,6,73,66,108
,23%,23%,23%,22%,20%,30%,20%,24%,29%,24%,22%,24%
Useful (3.0),321,195,107,23,14,2,11,261,4,84,94,143
,31%,32%,29%,27%,28%,20%,31%,31%,19%,27%,31%,32%
Not particularly useful (2.0),187,109,66,11,8,3,9,148,5,53,45,89
,18%,18%,18%,13%,16%,30%,26%,18%,24%,17%,15%,20%
Not useful at all (1.0),59,36,20,6,4,0,3,45,0,17,17,25
,6%,6%,5%,7%,8%,0%,9%,5%,0%,6%,6%,6%
Don't know,9,7,1,0,1,0,0,8,0,2,3,4
,1%,1%,*%,0%,2%,0%,0%,1%,0%,1%,1%,1%
Mean,3.38,3.35,3.43,3.56,3.41,3.4,3.06,3.38,3.62,3.46,3.46,3.28
,,,,f,,,,,,k,k,
Std. dev.,1.2,1.2,1.2,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 20,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.3 : How useful : How to get to the location of the course/programme by car,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),229,53,169
,22%,24%,21%
Somewhat useful (4.0),247,51,186
,23%,23%,23%
Useful (3.0),321,58,252
,31%,26%,32%
Not particularly useful (2.0),187,39,146
,18%,18%,18%
Not useful at all (1.0),59,15,41
,6%,7%,5%
Don't know,9,3,6
,1%,1%,1%,,,,,,,,,,,
Mean,3.38,3.41,3.37,,,,,,,,,,,
Std. dev.,1.2,1.2,1.2,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 21,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q1.3 : How useful : How to get to the location of the course/programme by car,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),229,32,45,6,5,0,34,55,4,30,9,2,2,5
,22%,21%,16%,9%,26%,0%,22%,28%,40%,32%,35%,33%,25%,19%
,,c,,,,,c,BC,,BC,,,,
Somewhat useful (4.0),247,25,74,14,2,2,36,53,4,19,6,2,3,5
,23%,17%,26%,21%,11%,100%,23%,27%,40%,20%,23%,33%,38%,19%
,,,a,,,,,a,,,,,,
Useful (3.0),321,46,92,24,8,0,47,51,0,32,6,2,2,11
,31%,31%,32%,35%,42%,0%,30%,26%,0%,34%,23%,33%,25%,42%
Not particularly useful (2.0),187,38,51,16,3,0,32,26,1,12,3,0,0,4
,18%,25%,18%,24%,16%,0%,20%,13%,10%,13%,12%,0%,0%,15%
,,Gi,,g,,,,,,,,,,
Not useful at all (1.0),59,9,18,8,1,0,7,9,1,2,2,0,1,1
,6%,6%,6%,12%,5%,0%,4%,5%,10%,2%,8%,0%,13%,4%
,,,,fgi,,,,,,,,,,
Don't know,9,0,5,0,0,0,1,3,0,0,0,0,0,0
,1%,0%,2%,0%,0%,0%,1%,2%,0%,0%,0%,0%,0%,0%
Mean,3.38,3.22,3.28,2.91,3.37,4,3.37,3.61,3.9,3.66,3.65,4,3.63,3.35
,,,c,,,,C,ABC,,ABC,,,,
Std. dev.,1.2,1.2,1.1,1.1,1.2,0,1.2,1.2,1.4,1.1,1.3,0.9,1.3,1.1
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 22,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q1.4 : How useful : How to get to the location of the course/programme by public transport,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,,
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K,,
Total,1052,246,253,219,367,296,294,758,246,504,99,203,,
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,,
Very useful (5.0),394,75,124,87,139,102,87,307,75,200,40,79,,
,37%,30%,49%,40%,38%,34%,30%,41%,30%,40%,40%,39%,,
,,,AcDE,a,,,,F,,h,,
Somewhat useful (4.0),305,84,69,60,100,89,93,212,84,153,25,43
,29%,34%,27%,27%,27%,30%,32%,28%,34%,30%,25%,21%
,,,,,,,,,K,k,,
Useful (3.0),236,58,42,36,79,82,82,154,58,101,29,48
,22%,24%,17%,16%,22%,28%,28%,20%,24%,20%,29%,24%
,,,,,,BC,G,,,,i,
Not particularly useful (2.0),94,23,16,27,42,18,26,68,23,43,4,24
,9%,9%,6%,12%,11%,6%,9%,9%,9%,9%,4%,12%
,,,,be,be,,,,,,,j
Not useful at all (1.0),17,3,2,7,6,4,5,12,3,5,1,8
,2%,1%,1%,3%,2%,1%,2%,2%,1%,1%,1%,4%
,,,,,,,,,,,,I
Don't know,6,3,0,2,1,1,1,5,3,2,0,1
,1%,1%,0%,1%,*%,*%,*%,1%,1%,*%,0%,*%
Mean,3.92,3.84,4.17,3.89,3.89,3.91,3.79,3.97,3.84,4,4,3.8
,,,ACDE,,,,,F,,k,,
Std. dev.,1.1,1,1,1.2,1.1,1,1,1.1,1,1,1,1.2
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 23,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.4 : How useful : How to get to the location of the course/programme by public transport,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),394,226,139,41,34,4,18,284,10,120,119,155
,37%,37%,38%,48%,68%,40%,51%,34%,48%,39%,40%,35%
,,,,G,cG,,g,,,,,
Somewhat useful (4.0),305,183,100,25,10,3,5,248,7,89,76,140
,29%,30%,27%,29%,20%,30%,14%,30%,33%,29%,25%,31%
,,,,,,,,f,,,,
Useful (3.0),236,143,79,11,3,2,9,203,4,67,64,105
,22%,23%,22%,13%,6%,20%,26%,24%,19%,22%,21%,23%
,,,,,,,d,cD,,,,
Not particularly useful (2.0),94,47,42,8,1,1,3,80,0,26,31,37
,9%,8%,11%,9%,2%,10%,9%,10%,0%,8%,10%,8%
,,,a,,,,,,,,,
Not useful at all (1.0),17,10,6,0,2,0,0,15,0,3,7,7
,2%,2%,2%,0%,4%,0%,0%,2%,0%,1%,2%,2%
Don't know,6,5,1,0,0,0,0,6,0,1,2,3
,1%,1%,*%,0%,0%,0%,0%,1%,0%,*%,1%,1%
Mean,3.92,3.93,3.89,4.16,4.46,4,4.09,3.85,4.29,3.97,3.91,3.9
,,,,G,G,,,,,,,
Std. dev.,1.1,1,1.1,1,1,1.1,1.1,1.1,0.8,1,1.1,1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 24,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.4 : How useful : How to get to the location of the course/programme by public transport,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b,,,,,,,,,
Sig. Level: 99%,,A,B,,,,,,,,,
Total,1052,219,800,,,,,,,,,
,100%,100%,100%,,,,,,,,,
Very useful (5.0),394,87,292,,,,,,,,,
,37%,40%,37%,,,,,,,,,
Somewhat useful (4.0),305,60,231,,,,,,,,,
,29%,27%,29%
Useful (3.0),236,36,196
,22%,16%,25%
,,,a
Not particularly useful (2.0),94,27,67
,9%,12%,8%
Not useful at all (1.0),17,7,10
,2%,3%,1%
,,b,
Don't know,6,2,4
,1%,1%,1%
Mean,3.92,3.89,3.91
Std. dev.,1.1,1.2,1
"Columns Tested: A,B",,,
08/11/11                                                                                                                              Page 25,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,,,,,,,,,,,,
Q1.4 : How useful : How to get to the location of the course/programme by public transport,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),394,52,101,19,8,0,70,80,4,31,14,2,4,8
,37%,35%,35%,28%,42%,0%,45%,41%,40%,33%,54%,33%,50%,31%
,,,,,,,c,,,,,,,
Somewhat useful (4.0),305,47,90,25,5,2,43,53,2,25,2,3,2,6
,29%,31%,32%,37%,26%,100%,27%,27%,20%,26%,8%,50%,25%,23%
Useful (3.0),236,31,64,19,3,0,32,38,3,27,7,1,1,9
,22%,21%,22%,28%,16%,0%,20%,19%,30%,28%,27%,17%,13%,35%
Not particularly useful (2.0),94,20,23,3,3,0,9,20,1,9,3,0,0,2
,9%,13%,8%,4%,16%,0%,6%,10%,10%,9%,12%,0%,0%,8%
,,cf,,,,,,,,,,,,
Not useful at all (1.0),17,0,4,2,0,0,3,4,0,2,0,0,1,1
,2%,0%,1%,3%,0%,0%,2%,2%,0%,2%,0%,0%,13%,4%
,,,,a,,,,,,,,,,
Don't know,6,0,3,0,0,0,0,2,0,1,0,0,0,0
,1%,0%,1%,0%,0%,0%,0%,1%,0%,1%,0%,0%,0%,0%
Mean,3.92,3.87,3.93,3.82,3.95,4,4.07,3.95,3.9,3.79,4.04,4.17,4,3.69
,,,,,,,i,,,,,,,
Std. dev.,1.1,1,1,1,1.1,0,1,1.1,1.1,1.1,1.1,0.8,1.4,1.1
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 26,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q1.5 : How useful : Availability and cost of parking at the provider,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),210,25,44,56,73,65,64,146,25,82,25,78
,20%,10%,17%,26%,20%,22%,22%,19%,10%,16%,25%,38%
,,,a,Ab,A,A,,,,h,Hi,HIj
Somewhat useful (4.0),250,53,62,51,88,72,75,175,53,113,30,54
,24%,22%,25%,23%,24%,24%,26%,23%,22%,22%,30%,27%
Useful (3.0),269,69,59,44,89,84,66,203,69,135,27,38
,26%,28%,23%,20%,24%,28%,22%,27%,28%,27%,27%,19%
,,c,,,,c,,,k,k,,
Not particularly useful (2.0),203,60,52,36,74,47,56,147,60,105,11,27
,19%,24%,21%,16%,20%,16%,19%,19%,24%,21%,11%,13%
,,ce,,,,,,,JK,jk,,
Not useful at all (1.0),95,30,30,26,34,23,21,74,30,55,5,5
,9%,12%,12%,12%,9%,8%,7%,10%,12%,11%,5%,2%
,,,,,,,,,jK,K,,
Don't know,25,9,6,6,9,5,12,13,9,14,1,1
,2%,4%,2%,3%,2%,2%,4%,2%,4%,3%,1%,*%
,,,,,,,g,,k,,,
Mean,3.27,2.93,3.15,3.35,3.26,3.37,3.37,3.23,2.93,3.13,3.6,3.86
,,,a,A,A,Ab,,,,h,HI,HI
Std. dev.,1.2,1.2,1.3,1.4,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 27,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.5 : How useful : Availability and cost of parking at the provider,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),210,122,73,15,15,1,5,171,2,62,76,72
,20%,20%,20%,18%,30%,10%,14%,20%,10%,20%,25%,16%
,,,,,,,,,,,K,
Somewhat useful (4.0),250,146,88,26,8,3,5,194,8,69,74,107
,24%,24%,24%,31%,16%,30%,14%,23%,38%,23%,25%,24%
Useful (3.0),269,159,89,18,12,1,9,218,7,73,76,120
,26%,26%,24%,21%,24%,10%,26%,26%,33%,24%,25%,27%
Not particularly useful (2.0),203,119,74,18,10,1,7,161,3,60,50,93
,19%,19%,20%,21%,20%,10%,20%,19%,14%,20%,17%,21%
Not useful at all (1.0),95,54,34,7,3,2,9,72,1,33,17,45
,9%,9%,9%,8%,6%,20%,26%,9%,5%,11%,6%,10%
,,,,,,,cdG,,,j,,j
Don't know,25,14,9,1,2,2,0,20,0,9,6,10
,2%,2%,2%,1%,4%,20%,0%,2%,0%,3%,2%,2%
Mean,3.27,3.27,3.26,3.29,3.46,3,2.71,3.28,3.33,3.23,3.48,3.16
,,,,f,f,,,F,,,iK,
Std. dev.,1.2,1.2,1.3,1.2,1.3,1.5,1.4,1.2,1,1.3,1.2,1.2
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 28,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.5 : How useful : Availability and cost of parking at the provider,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),210,56,148
,20%,26%,19%
,,b,
Somewhat useful (4.0),250,51,192
,24%,23%,24%
Useful (3.0),269,44,212
,26%,20%,27%
Not particularly useful (2.0),203,36,162
,19%,16%,20%
Not useful at all (1.0),95,26,67
,9%,12%,8%
Don't know,25,6,19
,2%,3%,2%,,,,,,,,,,,
Mean,3.27,3.35,3.25,,,,,,,,,,,
Std. dev.,1.2,1.4,1.2,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 29,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q1.5 : How useful : Availability and cost of parking at the provider,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),210,29,39,6,3,1,20,53,5,34,9,1,3,7
,20%,19%,14%,9%,16%,50%,13%,27%,50%,36%,35%,17%,38%,27%
,,,,,,,,BCF,,ABCF,,,,
Somewhat useful (4.0),250,33,59,14,0,0,41,60,1,20,6,2,4,8
,24%,22%,21%,21%,0%,0%,26%,30%,10%,21%,23%,33%,50%,31%
,,,,,,,,b,,,,,,
Useful (3.0),269,34,87,17,10,1,44,41,3,20,3,3,0,6
,26%,23%,31%,25%,53%,50%,28%,21%,30%,21%,12%,50%,0%,23%
,,,g,,,,,,,,,,,
Not particularly useful (2.0),203,36,59,18,4,0,32,27,1,17,5,0,0,3
,19%,24%,21%,26%,21%,0%,20%,14%,10%,18%,19%,0%,0%,12%
,,g,g,g,,,,,,,,,,
Not useful at all (1.0),95,15,30,13,1,0,15,13,0,3,3,0,1,1
,9%,10%,11%,19%,5%,0%,10%,7%,0%,3%,12%,0%,13%,4%
